report_date,mall,media,campaign_id,campaign_name,landing,impressions,clicks,cost,conversions,conversion_value
2026-05-10,cloop,naver_gfa,,ASD_GFA_CLAF_트래픽_판매_상시_SS_260319_1,스마트스토어,2737,29,16649,1,26900
2026-05-10,cloop,naver_gfa,,ASD_GFA_CLAF_트래픽_판매_상시_SS_260319_2,스마트스토어,1222,17,8017,1,14920
2026-05-10,cloop,naver_gfa,,ASD_GFA_CLALL_카탈로그_판매_상시_SS_250818,스마트스토어,8871,70,38228,3,98500
2026-05-10,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_브랜드데이_SS_260423,스마트스토어,0,0,0,0,0
2026-05-10,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_푸드페스타_SS_260409,스마트스토어,0,0,0,9,360250
2026-05-10,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_푸드페스타_SS_260501,스마트스토어,20530,291,232014,29,999710
2026-05-10,cloop,naver_gfa,,ASD_GFA_CLWP_트래픽_판매_상시_SS_260403,스마트스토어,0,0,0,0,0
2026-05-11,cloop,naver_gfa,,ASD_GFA_CLAC_트래픽_판매_상시_SS_260319_1,스마트스토어,1806,33,16748,2,56660
2026-05-11,cloop,naver_gfa,,ASD_GFA_CLAF_트래픽_판매_상시_SS_260319_1,스마트스토어,1790,20,16395,6,211550
2026-05-11,cloop,naver_gfa,,ASD_GFA_CLAF_트래픽_판매_상시_SS_260319_2,스마트스토어,1172,12,7467,0,0
2026-05-11,cloop,naver_gfa,,ASD_GFA_CLALL_카탈로그_판매_상시_SS_250818,스마트스토어,8591,69,36602,4,120400
2026-05-11,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_네쇼라_SS_260506,스마트스토어,0,0,0,2,49900
2026-05-11,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_브랜드데이_SS_260423,스마트스토어,0,0,0,0,0
2026-05-11,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_푸드페스타_SS_260409,스마트스토어,0,0,0,2,48210
2026-05-11,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_푸드페스타_SS_260501,스마트스토어,0,0,0,7,248830
2026-05-11,cloop,naver_gfa,,ASD_GFA_CLWP_트래픽_판매_상시_SS_260403,스마트스토어,0,0,0,0,0
2026-05-12,cloop,naver_gfa,,ASD_GFA_CLAC_트래픽_판매_상시_SS_260319_1,스마트스토어,3877,55,33998,5,149790
2026-05-12,cloop,naver_gfa,,ASD_GFA_CLAF_트래픽_판매_상시_SS_260319_1,스마트스토어,2020,24,15224,1,25400
2026-05-12,cloop,naver_gfa,,ASD_GFA_CLAF_트래픽_판매_상시_SS_260319_2,스마트스토어,766,13,8488,3,82340
2026-05-12,cloop,naver_gfa,,ASD_GFA_CLALL_카탈로그_판매_상시_SS_250818,스마트스토어,9642,67,36885,9,252060
2026-05-12,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_푸드페스타_SS_260409,스마트스토어,0,0,0,2,74780
2026-05-12,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_푸드페스타_SS_260501,스마트스토어,0,0,0,1,20400
2026-05-13,cloop,naver_gfa,,ASD_GFA_CLAC_트래픽_판매_상시_SS_260319_1,스마트스토어,3691,50,33782,3,77830
2026-05-13,cloop,naver_gfa,,ASD_GFA_CLAF_트래픽_판매_상시_SS_260319_1,스마트스토어,1360,21,16292,5,131000
2026-05-13,cloop,naver_gfa,,ASD_GFA_CLAF_트래픽_판매_상시_SS_260319_2,스마트스토어,663,13,7789,2,47710
2026-05-13,cloop,naver_gfa,,ASD_GFA_CLALL_카탈로그_판매_상시_SS_250818,스마트스토어,6977,65,35893,15,451230
2026-05-13,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_네쇼라_SS_260506,스마트스토어,0,0,0,0,0
2026-05-13,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_브랜드데이_SS_260423,스마트스토어,0,0,0,1,48900
2026-05-13,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_푸드페스타_SS_260409,스마트스토어,0,0,0,5,191600
2026-05-13,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_푸드페스타_SS_260501,스마트스토어,0,0,0,12,359200
2026-05-13,cloop,naver_gfa,,ASD_GFA_CLWP_트래픽_판매_상시_SS_260403,스마트스토어,0,0,0,0,0
2026-05-14,cloop,naver_gfa,,ASD_GFA_CLAC_트래픽_판매_상시_SS_260319_1,스마트스토어,3630,60,35728,6,183900
2026-05-14,cloop,naver_gfa,,ASD_GFA_CLAF_트래픽_판매_상시_SS_260319_1,스마트스토어,2585,26,17187,1,26900
2026-05-14,cloop,naver_gfa,,ASD_GFA_CLAF_트래픽_판매_상시_SS_260319_2,스마트스토어,1549,15,8961,1,27400
2026-05-14,cloop,naver_gfa,,ASD_GFA_CLALL_카탈로그_판매_상시_SS_250818,스마트스토어,7277,72,37956,5,167200
2026-05-14,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_네쇼라_SS_260506,스마트스토어,0,0,0,2,43800
2026-05-14,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_브랜드데이_SS_260423,스마트스토어,0,0,0,1,26900
2026-05-14,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_푸드페스타_SS_260409,스마트스토어,0,0,0,1,27400
2026-05-14,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_푸드페스타_SS_260501,스마트스토어,0,0,0,4,183380
2026-05-15,cloop,naver_gfa,,ASD_GFA_CLAC_트래픽_판매_상시_SS_260319_1,스마트스토어,4061,66,37821,5,200500
2026-05-15,cloop,naver_gfa,,ASD_GFA_CLAF_트래픽_판매_상시_SS_260319_1,스마트스토어,3168,26,17012,2,75800
2026-05-15,cloop,naver_gfa,,ASD_GFA_CLAF_트래픽_판매_상시_SS_260319_2,스마트스토어,1409,11,7258,1,42400
2026-05-15,cloop,naver_gfa,,ASD_GFA_CLALL_카탈로그_판매_상시_SS_250818,스마트스토어,8003,65,37622,8,220640
2026-05-15,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_네쇼라_SS_260506,스마트스토어,0,0,0,1,26900
2026-05-15,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_브랜드데이_SS_260423,스마트스토어,0,0,0,0,0
2026-05-15,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_푸드페스타_SS_260409,스마트스토어,0,0,0,2,53800
2026-05-15,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_푸드페스타_SS_260501,스마트스토어,0,0,0,3,79700
2026-05-15,cloop,naver_gfa,,ASD_GFA_CLWP_트래픽_판매_상시_SS_260403,스마트스토어,0,0,0,0,0
2026-05-16,cloop,naver_gfa,,ASD_GFA_CLAC_트래픽_판매_상시_SS_260319_1,스마트스토어,4096,72,37601,5,147000
2026-05-16,cloop,naver_gfa,,ASD_GFA_CLAF_트래픽_판매_상시_SS_260319_1,스마트스토어,2611,25,17597,2,52800
2026-05-16,cloop,naver_gfa,,ASD_GFA_CLAF_트래픽_판매_상시_SS_260319_2,스마트스토어,858,13,8297,0,0
2026-05-16,cloop,naver_gfa,,ASD_GFA_CLALL_카탈로그_판매_상시_SS_250818,스마트스토어,5949,66,37229,9,328140
2026-05-16,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_푸드페스타_SS_260409,스마트스토어,0,0,0,3,121700
2026-05-16,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_푸드페스타_SS_260501,스마트스토어,0,0,0,0,0
2026-05-17,cloop,naver_gfa,,ASD_GFA_CLAC_트래픽_판매_상시_SS_260319_1,스마트스토어,4089,62,36083,9,292160
2026-05-17,cloop,naver_gfa,,ASD_GFA_CLAF_트래픽_판매_상시_SS_260319_1,스마트스토어,1786,24,17780,2,56800
2026-05-17,cloop,naver_gfa,,ASD_GFA_CLAF_트래픽_판매_상시_SS_260319_2,스마트스토어,1882,13,8912,1,70400
2026-05-17,cloop,naver_gfa,,ASD_GFA_CLALL_카탈로그_판매_상시_SS_250818,스마트스토어,6977,69,37433,8,232510
2026-05-17,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_네쇼라_SS_260506,스마트스토어,0,0,0,2,53210
2026-05-17,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_브랜드데이_SS_260423,스마트스토어,0,0,0,0,0
2026-05-17,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_푸드페스타_SS_260501,스마트스토어,0,0,0,6,214500
2026-05-17,cloop,naver_gfa,,ASD_GFA_CLBL_트래픽_판매_오늘끝딜_SS_260428,스마트스토어,0,0,0,1,26400
2026-05-18,cloop,naver_gfa,,ASD_GFA_CLAC_트래픽_판매_상시_SS_260319_1,스마트스토어,3479,60,34021,7,166300
2026-05-18,cloop,naver_gfa,,ASD_GFA_CLAF_트래픽_판매_상시_SS_260319_1,스마트스토어,2297,19,14937,2,38600
2026-05-18,cloop,naver_gfa,,ASD_GFA_CLAF_트래픽_판매_상시_SS_260319_2,스마트스토어,1085,11,7965,1,24900
2026-05-18,cloop,naver_gfa,,ASD_GFA_CLALL_카탈로그_판매_상시_SS_250818,스마트스토어,8526,68,36769,16,401090
2026-05-18,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_네쇼라_SS_260506,스마트스토어,0,0,0,1,15900
2026-05-18,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_푸드페스타_SS_260409,스마트스토어,0,0,0,1,25900
2026-05-18,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_푸드페스타_SS_260501,스마트스토어,0,0,0,9,297100
2026-05-18,cloop,naver_gfa,,ASD_GFA_CLOH_트래픽_판매_런칭_SS_260515,스마트스토어,1901,23,21447,2,63300
2026-05-18,cloop,naver_gfa,,ASD_GFA_CLWP_트래픽_판매_상시_SS_260403,스마트스토어,0,0,0,1,26900
2026-05-19,cloop,naver_gfa,,ASD_GFA_CLAC_트래픽_판매_상시_SS_260319_1,스마트스토어,3072,62,36911,8,216330
2026-05-19,cloop,naver_gfa,,ASD_GFA_CLAF_트래픽_판매_상시_SS_260319_1,스마트스토어,3133,22,17292,1,25900
2026-05-19,cloop,naver_gfa,,ASD_GFA_CLAF_트래픽_판매_상시_SS_260319_2,스마트스토어,1922,10,8186,2,47800
2026-05-19,cloop,naver_gfa,,ASD_GFA_CLALL_카탈로그_판매_상시_SS_250818,스마트스토어,8986,68,37844,7,225700
2026-05-19,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_네쇼라_SS_260506,스마트스토어,0,0,0,2,78830
2026-05-19,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_브랜드데이_SS_260423,스마트스토어,0,0,0,0,0
2026-05-19,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_푸드페스타_SS_260501,스마트스토어,0,0,0,7,198110
2026-05-19,cloop,naver_gfa,,ASD_GFA_CLBL_트래픽_판매_오늘끝딜_SS_260428,스마트스토어,0,0,0,1,38380
2026-05-19,cloop,naver_gfa,,ASD_GFA_CLCL_트래픽_판매_런칭_SS_260518,스마트스토어,932,18,15702,1,50900
2026-05-19,cloop,naver_gfa,,ASD_GFA_CLOH_트래픽_판매_런칭_SS_260515,스마트스토어,3006,37,26940,0,0
2026-05-19,cloop,naver_gfa,,ASD_GFA_CLSC_트래픽_판매_런칭_SS_260518,스마트스토어,1560,13,15157,1,31690
2026-05-20,cloop,naver_gfa,,ASD_GFA_CLAC_트래픽_판매_상시_SS_260319_1,스마트스토어,4217,62,37028,12,315960
2026-05-20,cloop,naver_gfa,,ASD_GFA_CLAF_트래픽_판매_상시_SS_260319_1,스마트스토어,2544,23,17487,2,53510
2026-05-20,cloop,naver_gfa,,ASD_GFA_CLAF_트래픽_판매_상시_SS_260319_2,스마트스토어,1831,11,6809,1,48900
2026-05-20,cloop,naver_gfa,,ASD_GFA_CLALL_카탈로그_판매_상시_SS_250818,스마트스토어,8162,71,38213,12,456240
2026-05-20,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_푸드페스타_SS_260501,스마트스토어,0,0,0,5,124040
2026-05-20,cloop,naver_gfa,,ASD_GFA_CLCL_트래픽_판매_런칭_SS_260518,스마트스토어,1329,29,16029,4,75870
2026-05-20,cloop,naver_gfa,,ASD_GFA_CLOH_트래픽_판매_런칭_SS_260515,스마트스토어,1866,26,17211,0,0
2026-05-20,cloop,naver_gfa,,ASD_GFA_CLSC_트래픽_판매_런칭_SS_260518,스마트스토어,2418,20,18248,2,51800
2026-05-21,cloop,naver_gfa,,ASD_GFA_CLAC_트래픽_판매_런칭_SS_260521,스마트스토어,672,14,14847,1,32110
2026-05-21,cloop,naver_gfa,,ASD_GFA_CLAC_트래픽_판매_상시_SS_260319_1,스마트스토어,3537,56,36822,8,232170
2026-05-21,cloop,naver_gfa,,ASD_GFA_CLAF_트래픽_판매_상시_SS_260319_1,스마트스토어,1754,23,17606,3,82700
2026-05-21,cloop,naver_gfa,,ASD_GFA_CLAF_트래픽_판매_상시_SS_260319_2,스마트스토어,1573,10,7863,2,53800
2026-05-21,cloop,naver_gfa,,ASD_GFA_CLALL_카탈로그_판매_상시_SS_250818,스마트스토어,7886,70,36292,10,235830
2026-05-21,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_네쇼라_SS_260506,스마트스토어,0,0,0,3,77160
2026-05-21,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_브랜드데이_SS_260423,스마트스토어,0,0,0,2,55010
2026-05-21,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_푸드페스타_SS_260501,스마트스토어,0,0,0,4,148210
2026-05-21,cloop,naver_gfa,,ASD_GFA_CLCL_트래픽_판매_런칭_SS_260518,스마트스토어,1888,37,17159,4,108270
2026-05-21,cloop,naver_gfa,,ASD_GFA_CLOH_트래픽_판매_런칭_SS_260515,스마트스토어,1709,26,16798,1,27900
2026-05-21,cloop,naver_gfa,,ASD_GFA_CLSC_트래픽_판매_런칭_SS_260518,스마트스토어,2792,14,16279,0,0
2026-05-22,cloop,naver_gfa,,ASD_GFA_CLAC_트래픽_판매_런칭_SS_260521,스마트스토어,1584,26,17245,3,123310
2026-05-22,cloop,naver_gfa,,ASD_GFA_CLAC_트래픽_판매_상시_SS_260319_1,스마트스토어,3113,58,34850,5,114970
2026-05-22,cloop,naver_gfa,,ASD_GFA_CLAF_트래픽_판매_상시_SS_260319_1,스마트스토어,1847,19,15578,0,0
2026-05-22,cloop,naver_gfa,,ASD_GFA_CLAF_트래픽_판매_상시_SS_260319_2,스마트스토어,1706,11,8987,1,25010
2026-05-22,cloop,naver_gfa,,ASD_GFA_CLALL_카탈로그_판매_상시_SS_250818,스마트스토어,7914,63,36607,11,362170
2026-05-22,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_네쇼라_SS_260506,스마트스토어,0,0,0,1,31110
2026-05-22,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_브랜드데이_SS_260423,스마트스토어,0,0,0,1,28900
2026-05-22,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_푸드페스타_SS_260501,스마트스토어,0,0,0,5,199510
2026-05-22,cloop,naver_gfa,,ASD_GFA_CLCL_트래픽_판매_런칭_SS_260518,스마트스토어,1889,48,17587,3,130300
2026-05-22,cloop,naver_gfa,,ASD_GFA_CLOH_트래픽_판매_런칭_SS_260515,스마트스토어,1961,19,15578,1,25900
2026-05-22,cloop,naver_gfa,,ASD_GFA_CLSC_트래픽_판매_런칭_SS_260518,스마트스토어,2624,17,18271,0,0
2026-05-23,cloop,naver_gfa,,ASD_GFA_CLAC_트래픽_판매_런칭_SS_260521,스마트스토어,1505,37,17408,2,125560
2026-05-23,cloop,naver_gfa,,ASD_GFA_CLAC_트래픽_판매_상시_SS_260319_1,스마트스토어,2738,67,37602,2,50910
2026-05-23,cloop,naver_gfa,,ASD_GFA_CLAF_트래픽_판매_상시_SS_260319_1,스마트스토어,4889,22,17159,0,0
2026-05-23,cloop,naver_gfa,,ASD_GFA_CLAF_트래픽_판매_상시_SS_260319_2,스마트스토어,1590,13,8366,0,0
2026-05-23,cloop,naver_gfa,,ASD_GFA_CLALL_카탈로그_판매_상시_SS_250818,스마트스토어,8912,65,37669,5,148770
2026-05-23,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_네쇼라_SS_260506,스마트스토어,0,0,0,2,78600
2026-05-23,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_브랜드데이_SS_260423,스마트스토어,0,0,0,0,0
2026-05-23,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_푸드페스타_SS_260501,스마트스토어,0,0,0,1,27900
2026-05-23,cloop,naver_gfa,,ASD_GFA_CLCL_트래픽_판매_런칭_SS_260518,스마트스토어,1549,65,16907,1,47900
2026-05-23,cloop,naver_gfa,,ASD_GFA_CLOH_트래픽_판매_런칭_SS_260515,스마트스토어,1527,25,16913,0,0
2026-05-23,cloop,naver_gfa,,ASD_GFA_CLSC_트래픽_판매_런칭_SS_260518,스마트스토어,3350,16,17522,0,0
2026-05-24,cloop,naver_gfa,,ASD_GFA_CLAC_트래픽_판매_런칭_SS_260521,스마트스토어,1973,35,17561,3,68120
2026-05-24,cloop,naver_gfa,,ASD_GFA_CLAC_트래픽_판매_상시_SS_260319_1,스마트스토어,2176,64,36763,3,73030
2026-05-24,cloop,naver_gfa,,ASD_GFA_CLAF_트래픽_판매_상시_SS_260319_1,스마트스토어,2880,18,15415,1,49210
2026-05-24,cloop,naver_gfa,,ASD_GFA_CLAF_트래픽_판매_상시_SS_260319_2,스마트스토어,2445,13,8038,1,63070
2026-05-24,cloop,naver_gfa,,ASD_GFA_CLALL_카탈로그_판매_상시_SS_250818,스마트스토어,6999,66,36178,9,283630
2026-05-24,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_브랜드데이_SS_260423,스마트스토어,0,0,0,1,29900
2026-05-24,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_푸드페스타_SS_260501,스마트스토어,0,0,0,2,50020
2026-05-24,cloop,naver_gfa,,ASD_GFA_CLCL_트래픽_판매_런칭_SS_260518,스마트스토어,1902,53,15404,5,109340
2026-05-24,cloop,naver_gfa,,ASD_GFA_CLOH_트래픽_판매_런칭_SS_260515,스마트스토어,1696,26,16835,0,0
2026-05-24,cloop,naver_gfa,,ASD_GFA_CLSC_트래픽_판매_런칭_SS_260518,스마트스토어,3082,14,16861,0,0
2026-05-25,cloop,naver_gfa,,ASD_GFA_CLAC_트래픽_판매_런칭_SS_260521,스마트스토어,2187,45,17005,3,76530
2026-05-25,cloop,naver_gfa,,ASD_GFA_CLAC_트래픽_판매_상시_SS_260319_1,스마트스토어,3552,66,34107,7,217100
2026-05-25,cloop,naver_gfa,,ASD_GFA_CLAF_트래픽_판매_상시_SS_260319_1,스마트스토어,2490,12,9250,2,59370
2026-05-25,cloop,naver_gfa,,ASD_GFA_CLAF_트래픽_판매_상시_SS_260319_2,스마트스토어,1612,14,9458,1,25510
2026-05-25,cloop,naver_gfa,,ASD_GFA_CLALL_카탈로그_판매_상시_SS_250818,스마트스토어,7261,75,37942,10,337030
2026-05-25,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_브랜드데이_SS_260423,스마트스토어,0,0,0,1,38560
2026-05-25,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_푸드페스타_SS_260501,스마트스토어,0,0,0,6,202760
2026-05-25,cloop,naver_gfa,,ASD_GFA_CLCL_트래픽_판매_런칭_SS_260518,스마트스토어,2056,68,16309,3,73550
2026-05-25,cloop,naver_gfa,,ASD_GFA_CLOH_트래픽_판매_런칭_SS_260515,스마트스토어,1768,21,15622,1,50260
2026-05-25,cloop,naver_gfa,,ASD_GFA_CLSC_트래픽_판매_런칭_SS_260518,스마트스토어,2001,18,17986,1,39060
2026-05-26,cloop,naver_gfa,,ASD_GFA_CLAC_트래픽_판매_런칭_SS_260521,스마트스토어,1853,39,15041,5,161260
2026-05-26,cloop,naver_gfa,,ASD_GFA_CLAC_트래픽_판매_상시_SS_260319_1,스마트스토어,3736,75,35381,10,359630
2026-05-26,cloop,naver_gfa,,ASD_GFA_CLAF_트래픽_판매_상시_SS_260319_1,스마트스토어,2019,9,6910,0,0
2026-05-26,cloop,naver_gfa,,ASD_GFA_CLAF_트래픽_판매_상시_SS_260319_2,스마트스토어,986,13,8844,1,43190
2026-05-26,cloop,naver_gfa,,ASD_GFA_CLALL_카탈로그_판매_상시_SS_250818,스마트스토어,8977,64,36370,14,443010
2026-05-26,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_네쇼라_SS_260506,스마트스토어,0,0,0,1,48220
2026-05-26,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_브랜드데이_SS_260423,스마트스토어,0,0,0,1,27900
2026-05-26,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_푸드페스타_SS_260501,스마트스토어,0,0,0,7,235280
2026-05-26,cloop,naver_gfa,,ASD_GFA_CLBL_트래픽_판매_오늘끝딜_SS_260428,스마트스토어,0,0,0,0,0
2026-05-26,cloop,naver_gfa,,ASD_GFA_CLCL_트래픽_판매_런칭_SS_260518,스마트스토어,1771,62,15255,4,106950
2026-05-26,cloop,naver_gfa,,ASD_GFA_CLOH_트래픽_판매_런칭_SS_260515,스마트스토어,1461,23,13509,1,22100
2026-05-26,cloop,naver_gfa,,ASD_GFA_CLSC_트래픽_판매_런칭_SS_260518,스마트스토어,1634,19,15591,0,0
2026-05-27,cloop,naver_gfa,,ASD_GFA_CLAC_트래픽_판매_런칭_SS_260521,스마트스토어,1749,48,16045,3,93250
2026-05-27,cloop,naver_gfa,,ASD_GFA_CLAC_트래픽_판매_상시_SS_260319_1,스마트스토어,2734,72,36279,5,189150
2026-05-27,cloop,naver_gfa,,ASD_GFA_CLAF_트래픽_판매_상시_SS_260319_1,스마트스토어,1823,9,7891,1,18900
2026-05-27,cloop,naver_gfa,,ASD_GFA_CLAF_트래픽_판매_상시_SS_260319_2,스마트스토어,1354,11,8885,2,80900
2026-05-27,cloop,naver_gfa,,ASD_GFA_CLALL_카탈로그_판매_상시_SS_250818,스마트스토어,8728,71,37082,11,378700
2026-05-27,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_네쇼라_SS_260506,스마트스토어,0,0,0,1,45400
2026-05-27,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_푸드페스타_SS_260501,스마트스토어,0,0,0,4,129200
2026-05-27,cloop,naver_gfa,,ASD_GFA_CLBL_트래픽_판매_오늘끝딜_SS_260428,스마트스토어,0,0,0,0,0
2026-05-27,cloop,naver_gfa,,ASD_GFA_CLCL_트래픽_판매_런칭_SS_260518,스마트스토어,1956,52,15470,5,158950
2026-05-27,cloop,naver_gfa,,ASD_GFA_CLOH_트래픽_판매_런칭_SS_260515,스마트스토어,2693,26,17199,0,0
2026-05-27,cloop,naver_gfa,,ASD_GFA_CLSC_트래픽_판매_런칭_SS_260518,스마트스토어,2782,21,18072,3,101620
2026-05-28,cloop,naver_gfa,,ASD_GFA_CLAC_트래픽_판매_런칭_SS_260521,스마트스토어,1605,44,17256,4,141210
2026-05-28,cloop,naver_gfa,,ASD_GFA_CLAC_트래픽_판매_상시_SS_260319_1,스마트스토어,3567,74,37506,6,210400
2026-05-28,cloop,naver_gfa,,ASD_GFA_CLAF_트래픽_판매_상시_SS_260319_1,스마트스토어,1162,11,8506,0,0
2026-05-28,cloop,naver_gfa,,ASD_GFA_CLAF_트래픽_판매_상시_SS_260319_2,스마트스토어,1257,12,8568,0,0
2026-05-28,cloop,naver_gfa,,ASD_GFA_CLALL_카탈로그_판매_상시_SS_250818,스마트스토어,8017,70,38729,9,339290
2026-05-28,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_네쇼라_SS_260506,스마트스토어,0,0,0,2,86900
2026-05-28,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_브랜드데이_SS_260423,스마트스토어,0,0,0,2,31800
2026-05-28,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_푸드페스타_SS_260501,스마트스토어,0,0,0,4,97450
2026-05-28,cloop,naver_gfa,,ASD_GFA_CLCL_트래픽_판매_런칭_SS_260518,스마트스토어,1642,36,16564,1,27400
2026-05-28,cloop,naver_gfa,,ASD_GFA_CLOH_트래픽_판매_런칭_SS_260515,스마트스토어,1265,28,17604,0,0
2026-05-28,cloop,naver_gfa,,ASD_GFA_CLSC_트래픽_판매_런칭_SS_260518,스마트스토어,1533,9,9690,1,30690
2026-05-29,cloop,naver_gfa,,ASD_GFA_CLAC_트래픽_판매_런칭_SS_260521,스마트스토어,1470,45,17231,0,0
2026-05-29,cloop,naver_gfa,,ASD_GFA_CLAC_트래픽_판매_상시_SS_260319_1,스마트스토어,2711,60,35757,7,244590
2026-05-29,cloop,naver_gfa,,ASD_GFA_CLAF_트래픽_판매_상시_SS_260319_1,스마트스토어,1514,8,7751,0,0
2026-05-29,cloop,naver_gfa,,ASD_GFA_CLAF_트래픽_판매_상시_SS_260319_2,스마트스토어,592,13,7876,2,48300
2026-05-29,cloop,naver_gfa,,ASD_GFA_CLALL_카탈로그_판매_상시_SS_250818,스마트스토어,6672,72,38210,6,206950
2026-05-29,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_푸드페스타_SS_260501,스마트스토어,0,0,0,0,0
2026-05-29,cloop,naver_gfa,,ASD_GFA_CLCL_트래픽_판매_런칭_SS_260518,스마트스토어,1951,47,17034,2,37310
2026-05-29,cloop,naver_gfa,,ASD_GFA_CLOH_트래픽_판매_런칭_SS_260515,스마트스토어,1888,25,17913,3,103000
2026-05-29,cloop,naver_gfa,,ASD_GFA_CLSC_트래픽_판매_런칭_SS_260518,스마트스토어,670,9,9454,0,0
2026-05-30,cloop,naver_gfa,,ASD_GFA_CLAC_트래픽_판매_런칭_SS_260521,스마트스토어,1750,54,15353,1,25650
2026-05-30,cloop,naver_gfa,,ASD_GFA_CLAC_트래픽_판매_상시_SS_260319_1,스마트스토어,2474,64,33802,4,153350
2026-05-30,cloop,naver_gfa,,ASD_GFA_CLAF_트래픽_판매_상시_SS_260319_1,스마트스토어,2169,10,9306,1,38300
2026-05-30,cloop,naver_gfa,,ASD_GFA_CLAF_트래픽_판매_상시_SS_260319_2,스마트스토어,1419,17,9241,0,0
2026-05-30,cloop,naver_gfa,,ASD_GFA_CLALL_카탈로그_판매_상시_SS_250818,스마트스토어,6078,66,35335,7,188500
2026-05-30,cloop,naver_gfa,,ASD_GFA_CLALL_트래픽_판매_푸드페스타_SS_260501,스마트스토어,0,0,0,3,113200
2026-05-30,cloop,naver_gfa,,ASD_GFA_CLCL_트래픽_판매_런칭_SS_260518,스마트스토어,1490,40,15420,1,41910
2026-05-30,cloop,naver_gfa,,ASD_GFA_CLOH_트래픽_판매_런칭_SS_260515,스마트스토어,2075,28,17135,2,43240
2026-05-31,cloop,naver_gfa,,ASD_GFA_CLAC_트래픽_판매_런칭_SS_260521,스마트스토어,1825,56,15149,3,79450
2026-05-31,cloop,naver_gfa,,ASD_GFA_CLAC_트래픽_판매_상시_SS_260319_1,스마트스토어,3061,72,35269,4,130100
2026-05-31,cloop,naver_gfa,,ASD_GFA_CLAF_트래픽_판매_상시_SS_260319_1,스마트스토어,1691,13,9271,4,96600
2026-05-31,cloop,naver_gfa,,ASD_GFA_CLAF_트래픽_판매_상시_SS_260319_2,스마트스토어,844,14,6718,0,0
